id	title	description	link	image_link	brand	price	availability	item_group_id	google_product_category	product_type	color	material	size	condition	gender	age_group	sale_price	sale_price_effective_date	additional_image_link	custom_label_0
380_52_40	Skórzane czółenka Lancioni — brązowe	Skórzane czółenka Lancioni w brązie, ostry szpic z lakierowanym czubkiem. Gładka skóra, płaska podeszwa.	https://www.italy-shop.eu/Skorzane-czolenka-Lancioni-brazowe-p380	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6628%5D_1200.jpg	Federica Lancioni	890.00 PLN	in_stock	380	187	Obuwie > Czółenka	Brązowy	Skóra gładka	36	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6630%5D_1200.jpg	jesen
380_52_41	Skórzane czółenka Lancioni — brązowe	Skórzane czółenka Lancioni w brązie, ostry szpic z lakierowanym czubkiem. Gładka skóra, płaska podeszwa.	https://www.italy-shop.eu/Skorzane-czolenka-Lancioni-brazowe-p380	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6628%5D_1200.jpg	Federica Lancioni	890.00 PLN	in_stock	380	187	Obuwie > Czółenka	Brązowy	Skóra gładka	37	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6630%5D_1200.jpg	jesen
380_52_42	Skórzane czółenka Lancioni — brązowe	Skórzane czółenka Lancioni w brązie, ostry szpic z lakierowanym czubkiem. Gładka skóra, płaska podeszwa.	https://www.italy-shop.eu/Skorzane-czolenka-Lancioni-brazowe-p380	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6628%5D_1200.jpg	Federica Lancioni	890.00 PLN	in_stock	380	187	Obuwie > Czółenka	Brązowy	Skóra gładka	38	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6630%5D_1200.jpg	jesen
380_52_43	Skórzane czółenka Lancioni — brązowe	Skórzane czółenka Lancioni w brązie, ostry szpic z lakierowanym czubkiem. Gładka skóra, płaska podeszwa.	https://www.italy-shop.eu/Skorzane-czolenka-Lancioni-brazowe-p380	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6628%5D_1200.jpg	Federica Lancioni	890.00 PLN	in_stock	380	187	Obuwie > Czółenka	Brązowy	Skóra gładka	39	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6630%5D_1200.jpg	jesen
380_52_44	Skórzane czółenka Lancioni — brązowe	Skórzane czółenka Lancioni w brązie, ostry szpic z lakierowanym czubkiem. Gładka skóra, płaska podeszwa.	https://www.italy-shop.eu/Skorzane-czolenka-Lancioni-brazowe-p380	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6628%5D_1200.jpg	Federica Lancioni	890.00 PLN	in_stock	380	187	Obuwie > Czółenka	Brązowy	Skóra gładka	40	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-brazowe_%5B6630%5D_1200.jpg	jesen
381_45_40	Skórzane czółenka Lancioni — czarne	Skórzane czółenka Lancioni w czerni, ostry szpic z lakierowanym czubkiem. Gładka skóra, płaska podeszwa.	https://www.italy-shop.eu/Skorzane-czolenka-Lancioni-czarne-p381	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6672%5D_1200.jpg	Lancioni	890.00 PLN	in_stock	381	187	Obuwie > Czółenka	Czarny	Skóra gładka	36	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6631%5D_1200.jpg	jesen
381_45_41	Skórzane czółenka Lancioni — czarne	Skórzane czółenka Lancioni w czerni, ostry szpic z lakierowanym czubkiem. Gładka skóra, płaska podeszwa.	https://www.italy-shop.eu/Skorzane-czolenka-Lancioni-czarne-p381	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6672%5D_1200.jpg	Lancioni	890.00 PLN	in_stock	381	187	Obuwie > Czółenka	Czarny	Skóra gładka	37	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6631%5D_1200.jpg	jesen
381_45_42	Skórzane czółenka Lancioni — czarne	Skórzane czółenka Lancioni w czerni, ostry szpic z lakierowanym czubkiem. Gładka skóra, płaska podeszwa.	https://www.italy-shop.eu/Skorzane-czolenka-Lancioni-czarne-p381	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6672%5D_1200.jpg	Lancioni	890.00 PLN	in_stock	381	187	Obuwie > Czółenka	Czarny	Skóra gładka	38	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6631%5D_1200.jpg	jesen
381_45_43	Skórzane czółenka Lancioni — czarne	Skórzane czółenka Lancioni w czerni, ostry szpic z lakierowanym czubkiem. Gładka skóra, płaska podeszwa.	https://www.italy-shop.eu/Skorzane-czolenka-Lancioni-czarne-p381	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6672%5D_1200.jpg	Lancioni	890.00 PLN	in_stock	381	187	Obuwie > Czółenka	Czarny	Skóra gładka	39	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6631%5D_1200.jpg	jesen
381_45_44	Skórzane czółenka Lancioni — czarne	Skórzane czółenka Lancioni w czerni, ostry szpic z lakierowanym czubkiem. Gładka skóra, płaska podeszwa.	https://www.italy-shop.eu/Skorzane-czolenka-Lancioni-czarne-p381	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6672%5D_1200.jpg	Lancioni	890.00 PLN	in_stock	381	187	Obuwie > Czółenka	Czarny	Skóra gładka	40	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-czolenka-Lancioni-czarne_%5B6631%5D_1200.jpg	jesen
382_52_40	Skórzane kowbojki Lancioni — brązowe	Skórzane kowbojki Lancioni w brązie z zamszowymi frędzlami i ćwiekami. Ostry nosek, kowbojski obcas.	https://www.italy-shop.eu/Skorzane-kowbojki-Lancioni-brazowe-p382	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6634%5D_1200.jpg	Federica Lancioni	1530.00 PLN	in_stock	382	187	Obuwie	Brązowy	Skóra gładka	36	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6635%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6636%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6637%5D_1200.jpg	jesen
382_52_41	Skórzane kowbojki Lancioni — brązowe	Skórzane kowbojki Lancioni w brązie z zamszowymi frędzlami i ćwiekami. Ostry nosek, kowbojski obcas.	https://www.italy-shop.eu/Skorzane-kowbojki-Lancioni-brazowe-p382	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6634%5D_1200.jpg	Federica Lancioni	1530.00 PLN	in_stock	382	187	Obuwie	Brązowy	Skóra gładka	37	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6635%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6636%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6637%5D_1200.jpg	jesen
382_52_42	Skórzane kowbojki Lancioni — brązowe	Skórzane kowbojki Lancioni w brązie z zamszowymi frędzlami i ćwiekami. Ostry nosek, kowbojski obcas.	https://www.italy-shop.eu/Skorzane-kowbojki-Lancioni-brazowe-p382	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6634%5D_1200.jpg	Federica Lancioni	1530.00 PLN	in_stock	382	187	Obuwie	Brązowy	Skóra gładka	38	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6635%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6636%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6637%5D_1200.jpg	jesen
382_52_43	Skórzane kowbojki Lancioni — brązowe	Skórzane kowbojki Lancioni w brązie z zamszowymi frędzlami i ćwiekami. Ostry nosek, kowbojski obcas.	https://www.italy-shop.eu/Skorzane-kowbojki-Lancioni-brazowe-p382	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6634%5D_1200.jpg	Federica Lancioni	1530.00 PLN	in_stock	382	187	Obuwie	Brązowy	Skóra gładka	39	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6635%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6636%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6637%5D_1200.jpg	jesen
382_52_44	Skórzane kowbojki Lancioni — brązowe	Skórzane kowbojki Lancioni w brązie z zamszowymi frędzlami i ćwiekami. Ostry nosek, kowbojski obcas.	https://www.italy-shop.eu/Skorzane-kowbojki-Lancioni-brazowe-p382	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6634%5D_1200.jpg	Federica Lancioni	1530.00 PLN	in_stock	382	187	Obuwie	Brązowy	Skóra gładka	40	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6635%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6636%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6637%5D_1200.jpg	jesen
382_52_63	Skórzane kowbojki Lancioni — brązowe	Skórzane kowbojki Lancioni w brązie z zamszowymi frędzlami i ćwiekami. Ostry nosek, kowbojski obcas.	https://www.italy-shop.eu/Skorzane-kowbojki-Lancioni-brazowe-p382	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6634%5D_1200.jpg	Federica Lancioni	1530.00 PLN	in_stock	382	187	Obuwie	Brązowy	Skóra gładka	41	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6635%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6636%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-brazowe_%5B6637%5D_1200.jpg	jesen
383_48_40	Skórzane kowbojki Lancioni — zielone	Skórzane kowbojki Lancioni z zielonymi zamszowymi frędzlami na czarnej skórze. Ćwieki, ostry nosek.	https://www.italy-shop.eu/Skorzane-kowbojki-Lancioni-zielone-p383	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6679%5D_1200.jpg	Federica Lancioni	1530.00 PLN	in_stock	383	187	Obuwie	Zielony	Skóra gładka	36	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6638%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6639%5D_1200.jpg	jesen
383_48_41	Skórzane kowbojki Lancioni — zielone	Skórzane kowbojki Lancioni z zielonymi zamszowymi frędzlami na czarnej skórze. Ćwieki, ostry nosek.	https://www.italy-shop.eu/Skorzane-kowbojki-Lancioni-zielone-p383	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6679%5D_1200.jpg	Federica Lancioni	1530.00 PLN	in_stock	383	187	Obuwie	Zielony	Skóra gładka	37	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6638%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6639%5D_1200.jpg	jesen
383_48_42	Skórzane kowbojki Lancioni — zielone	Skórzane kowbojki Lancioni z zielonymi zamszowymi frędzlami na czarnej skórze. Ćwieki, ostry nosek.	https://www.italy-shop.eu/Skorzane-kowbojki-Lancioni-zielone-p383	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6679%5D_1200.jpg	Federica Lancioni	1530.00 PLN	in_stock	383	187	Obuwie	Zielony	Skóra gładka	38	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6638%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6639%5D_1200.jpg	jesen
383_48_43	Skórzane kowbojki Lancioni — zielone	Skórzane kowbojki Lancioni z zielonymi zamszowymi frędzlami na czarnej skórze. Ćwieki, ostry nosek.	https://www.italy-shop.eu/Skorzane-kowbojki-Lancioni-zielone-p383	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6679%5D_1200.jpg	Federica Lancioni	1530.00 PLN	in_stock	383	187	Obuwie	Zielony	Skóra gładka	39	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6638%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6639%5D_1200.jpg	jesen
383_48_44	Skórzane kowbojki Lancioni — zielone	Skórzane kowbojki Lancioni z zielonymi zamszowymi frędzlami na czarnej skórze. Ćwieki, ostry nosek.	https://www.italy-shop.eu/Skorzane-kowbojki-Lancioni-zielone-p383	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6679%5D_1200.jpg	Federica Lancioni	1530.00 PLN	in_stock	383	187	Obuwie	Zielony	Skóra gładka	40	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6638%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6639%5D_1200.jpg	jesen
383_48_63	Skórzane kowbojki Lancioni — zielone	Skórzane kowbojki Lancioni z zielonymi zamszowymi frędzlami na czarnej skórze. Ćwieki, ostry nosek.	https://www.italy-shop.eu/Skorzane-kowbojki-Lancioni-zielone-p383	https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6679%5D_1200.jpg	Federica Lancioni	1530.00 PLN	in_stock	383	187	Obuwie	Zielony	Skóra gładka	41	new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6638%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Skorzane-kowbojki-Lancioni-zielone_%5B6639%5D_1200.jpg	jesen
438_45_40	Skórzane kozaki Lestrosa Ambra — czarne	Skórzane kozaki Lestrosa Ambra w czerni: zaokrąglony nosek, wysoka cholewka do kolana, wygięty słupek 7 cm.	https://www.italy-shop.eu/Skorzane-kozaki-Lestrosa-Ambra-czarne-p438	https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7057%5D_1200.jpg	Lestrosa	1200.00 PLN	in_stock	438	187	Obuwie	Czarny	Skóra gładka	36	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7056%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7059%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7058%5D_1200.jpg	jesen
438_45_41	Skórzane kozaki Lestrosa Ambra — czarne	Skórzane kozaki Lestrosa Ambra w czerni: zaokrąglony nosek, wysoka cholewka do kolana, wygięty słupek 7 cm.	https://www.italy-shop.eu/Skorzane-kozaki-Lestrosa-Ambra-czarne-p438	https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7057%5D_1200.jpg	Lestrosa	1200.00 PLN	in_stock	438	187	Obuwie	Czarny	Skóra gładka	37	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7056%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7059%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7058%5D_1200.jpg	jesen
438_45_42	Skórzane kozaki Lestrosa Ambra — czarne	Skórzane kozaki Lestrosa Ambra w czerni: zaokrąglony nosek, wysoka cholewka do kolana, wygięty słupek 7 cm.	https://www.italy-shop.eu/Skorzane-kozaki-Lestrosa-Ambra-czarne-p438	https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7057%5D_1200.jpg	Lestrosa	1200.00 PLN	in_stock	438	187	Obuwie	Czarny	Skóra gładka	38	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7056%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7059%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7058%5D_1200.jpg	jesen
438_45_43	Skórzane kozaki Lestrosa Ambra — czarne	Skórzane kozaki Lestrosa Ambra w czerni: zaokrąglony nosek, wysoka cholewka do kolana, wygięty słupek 7 cm.	https://www.italy-shop.eu/Skorzane-kozaki-Lestrosa-Ambra-czarne-p438	https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7057%5D_1200.jpg	Lestrosa	1200.00 PLN	in_stock	438	187	Obuwie	Czarny	Skóra gładka	39	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7056%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7059%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7058%5D_1200.jpg	jesen
438_45_44	Skórzane kozaki Lestrosa Ambra — czarne	Skórzane kozaki Lestrosa Ambra w czerni: zaokrąglony nosek, wysoka cholewka do kolana, wygięty słupek 7 cm.	https://www.italy-shop.eu/Skorzane-kozaki-Lestrosa-Ambra-czarne-p438	https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7057%5D_1200.jpg	Lestrosa	1200.00 PLN	in_stock	438	187	Obuwie	Czarny	Skóra gładka	40	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7056%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7059%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Ambra-czarne_%5B7058%5D_1200.jpg	jesen
439_52_40	Skórzane kozaki Lestrosa Elodie — czekolada	Skórzane kozaki Lestrosa Elodie w czekoladzie z kontrastową, mleczną wypustką. Ostry szpic, wygięty słupek 7 cm.	https://www.italy-shop.eu/Skorzane-kozaki-Lestrosa-Elodie-czekolada-p439	https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7060%5D_1200.jpg	Lestrosa	1190.00 PLN	in_stock	439	187	Obuwie	Brązowy	Skóra gładka	36	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7061%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7062%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7063%5D_1200.jpg	jesen
439_52_41	Skórzane kozaki Lestrosa Elodie — czekolada	Skórzane kozaki Lestrosa Elodie w czekoladzie z kontrastową, mleczną wypustką. Ostry szpic, wygięty słupek 7 cm.	https://www.italy-shop.eu/Skorzane-kozaki-Lestrosa-Elodie-czekolada-p439	https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7060%5D_1200.jpg	Lestrosa	1190.00 PLN	in_stock	439	187	Obuwie	Brązowy	Skóra gładka	37	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7061%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7062%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7063%5D_1200.jpg	jesen
439_52_42	Skórzane kozaki Lestrosa Elodie — czekolada	Skórzane kozaki Lestrosa Elodie w czekoladzie z kontrastową, mleczną wypustką. Ostry szpic, wygięty słupek 7 cm.	https://www.italy-shop.eu/Skorzane-kozaki-Lestrosa-Elodie-czekolada-p439	https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7060%5D_1200.jpg	Lestrosa	1190.00 PLN	in_stock	439	187	Obuwie	Brązowy	Skóra gładka	38	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7061%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7062%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7063%5D_1200.jpg	jesen
439_52_43	Skórzane kozaki Lestrosa Elodie — czekolada	Skórzane kozaki Lestrosa Elodie w czekoladzie z kontrastową, mleczną wypustką. Ostry szpic, wygięty słupek 7 cm.	https://www.italy-shop.eu/Skorzane-kozaki-Lestrosa-Elodie-czekolada-p439	https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7060%5D_1200.jpg	Lestrosa	1190.00 PLN	in_stock	439	187	Obuwie	Brązowy	Skóra gładka	39	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7061%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7062%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7063%5D_1200.jpg	jesen
439_52_44	Skórzane kozaki Lestrosa Elodie — czekolada	Skórzane kozaki Lestrosa Elodie w czekoladzie z kontrastową, mleczną wypustką. Ostry szpic, wygięty słupek 7 cm.	https://www.italy-shop.eu/Skorzane-kozaki-Lestrosa-Elodie-czekolada-p439	https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7060%5D_1200.jpg	Lestrosa	1190.00 PLN	in_stock	439	187	Obuwie	Brązowy	Skóra gładka	40	new	female	adult			https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7061%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7062%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Skorzane-kozaki-Lestrosa-Elodie-czekolada_%5B7063%5D_1200.jpg	jesen
